Libris	Titel	Fil namn	Äldre länk	Ny länk
http://libris.kb.se/bib/19908021	Hälso- och sjukvård och tandvård till asylsökande och nyanlända :	2016-10-13.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-10-13.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-13
http://libris.kb.se/bib/19884862	Hälso- och sjukvård och tandvård till asylsökande och nyanlända - Slutrapport oktober 2016	2016-10-13.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20370/2016-10-13.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-13
http://libris.kb.se/bib/20172585	Socialstyrelsens risk- och sårbarhetsanalys 2016	2016-10-14.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20371/2016-10-14.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-14
http://libris.kb.se/bib/20218053	Socialstyrelsens risk- och sårbarhetsanalys 2016.	2016-10-14.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20371/2016-10-14.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-14
http://libris.kb.se/bib/19884861	Statistik över hälso- och sjukvårdspersonal 2015	2016-10-15.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20372/2016-10-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-15
http://libris.kb.se/bib/19883617	Så tycker de äldre om äldreomsorgen 2016 - En rikstäckande undersökning av äldres uppfattning om kvaliteten i hemtjänst och särskilt boende	2016-10-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20356/2016-10-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-2
http://libris.kb.se/bib/19883638	Screening för förmaksflimmer i syfte att förebygga stroke	2016-10-3.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20357/2016-10-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-3
http://libris.kb.se/bib/19884858	Utveckling av en nationell källa för ordinationsorsak - Slutrapport 2016	2016-10-30.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20388/2016-10-30.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-30
http://libris.kb.se/bib/19884859	Hur ett buntband kan förebygga tvång och begränsningar - Mot mindre tvång och begränsningar	2016-10-31.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20389/2016-10-31.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-31
http://libris.kb.se/bib/20052105	Screening för cystisk fibros - Rekommendation och bedömningsunderlag - Remissversion	2016-10-33.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20391/2016-10-33.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-33
http://libris.kb.se/bib/19883633	Statistik om legitimerad hälso- och sjukvårdspersonals arbetsmarknadsstatus 2014	2016-10-4.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20358/2016-10-4.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-4
http://libris.kb.se/bib/19883637	Statistics on Licensed Health Care Personnel's Workforce status 2014	2016-10-5.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20359/2016-10-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-5
http://libris.kb.se/bib/19883663	Din rätt till vård och omsorg - En vägvisare för äldre - översättning till lulesamiska	2016-10-6-lulesamiska.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20360/2016-10-6-lulesamiska.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-6
http://libris.kb.se/bib/19883661	Hälso- och sjukvårdens förmåga att hantera en allvarlig händelse med många skadade	2016-10-7.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20361/2016-10-7.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-7
http://libris.kb.se/bib/19883658	Statistik om läkemedel till barn	2016-10-8.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20362/2016-10-8.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-8
http://libris.kb.se/bib/19883662	Minskade fosterrörelser-  rekommendationer om information, råd och en inledande bedömning - Kunskapsstöd med nationella rekommendationer	2016-10-9.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20364/2016-10-9.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-9
http://libris.kb.se/bib/19981922	Minskade fosterrörelser- rekommendationer om information, råd och en inledande bedömning :	2016-10-9.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20364/2016-10-9.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-10-9
http://libris.kb.se/bib/19370046	Ny placeringsform, stödboende för barn och unga 16-20 år - Meddelandeblad	2016-1-1.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20023/2016-1-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-1
http://libris.kb.se/bib/20172683	Stimulansmedel för ökad bemanning inom äldreomsorgen	2016-11-1.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20363/2016-11-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-1
http://libris.kb.se/bib/20172783	Ett nationellt stöd till landstingens planering av kompetensförsörjning	2016-11-11.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20406/2016-11-11.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-11
http://libris.kb.se/bib/20030427	Öppna jämförelser :	2016-11-15.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-11-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-15
http://libris.kb.se/bib/20029804	Strategiskt utvecklingsarbete i hälso- och sjukvården :	2016-11-15.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-11-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-15
http://libris.kb.se/bib/20172686	Tillgång på specialistsjuksköterskor och röntgensjuksköterskor 2014	2016-11-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20369/2016-11-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-2
http://libris.kb.se/bib/20172687	Uppbyggnaden av regionala cancercentrum - En samlad bedömning från fyra års uppföljning	2016-11-3.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20373/2016-11-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-3
http://libris.kb.se/bib/20172685	Vägledning för elevhälsan - Tredje upplagan	2016-11-4.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20394/2016-11-4.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-4
http://libris.kb.se/bib/20172705	Standardiserade vårdförlopp i cancervården. Lägesrapport 2016	2016-11-5.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20397/2016-11-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-5
http://libris.kb.se/bib/20189563	Plötslig oväntad död hos spädbarn	2016-11-6.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20398/2016-11-6.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-6
http://libris.kb.se/bib/20022247	Plötslig oväntad död hos spädbarn :	2016-11-6.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20398/2016-11-6.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-6
http://libris.kb.se/bib/20172785	Ensamkommande barn och unga - Handbok om socialnämndens ansvar och uppgifter	2016-11-8.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20400/2016-11-8.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-11-8
http://libris.kb.se/bib/19370045	Strukturera och koda information för elektronisk hantering	2016-1-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20024/2016-1-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-2
http://libris.kb.se/bib/20189562	Nationella riktlinjer för vård vid multipel skleros och Parkinsons sjukdom - Stöd för styrning och ledning	2016-12-1.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20392/2016-12-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-1
http://libris.kb.se/bib/20031847	Målnivåer :	2016-12-10.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-12-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-10
http://libris.kb.se/bib/20204434	Nationella riktlinjer - Målnivåer - Vård vid multipel skleros och Parkinsons sjukdom	2016-12-10.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20413/2016-12-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-10
http://libris.kb.se/bib/20204496	Nationella riktlinjer - Utvärdering 2015 - Palliativ vård i livets slutskede - Indikatorer och underlag för bedömning	2016-12-12.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20417/2016-12-12.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-12
http://libris.kb.se/bib/20204494	Så här vill patienter berätta för sjukvården om sina levnadsvanor - Resultat av en befolkningsundersökning 2016	2016-12-13.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20418/2016-12-13.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-13
http://libris.kb.se/bib/20022488	Socioekonomiska faktorers påverkan på kvinnors och barns hälsa efter förlossning	2016-12-14.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20419/2016-12-14.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-14
http://libris.kb.se/bib/20210836	Socioekonomiska faktorers påverkan på kvinnors och barns hälsa efter förlossning	2016-12-14.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20419/2016-12-14.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-14
http://libris.kb.se/bib/20204205	Nationella riktlinjer - Utvärdering 2016 - Vård vid multipel skleros och Parkinsons sjukdom - Sammanfattning med förbättringsområden	2016-12-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20395/2016-12-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-2
http://libris.kb.se/bib/20210829	Förskrivning av hjälpmedel - diskussionsmaterial - Stöd till hur webbutbildningen kan användas i gruppdiskussion med förskrivare	2016-12-21.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20427/2016-12-21.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-21
http://libris.kb.se/bib/20210832	Förskrivning av hjälpmedel - diskussionsmaterial - Stöd till webbutbildningen som kan användas i gruppdiskussion med vård- och omsorgspersonal	2016-12-22.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20428/2016-12-22.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-22
http://libris.kb.se/bib/20031874	Kostnadsmått inom socialtjänsten :	2016-12-23.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-12-23.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-23
http://libris.kb.se/bib/20210853	Öppna jämförelser - Kostnadsmått inom socialtjänsten - Dokumentation	2016-12-23.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20429/2016-12-23.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-23
http://libris.kb.se/bib/20210850	Digitalisering av Socialstyrelsens produkter 2016	2016-12-24.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20430/2016-12-24.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-24
http://libris.kb.se/bib/20210854	Uppgifter för beräkning av avgifter inom äldre- och funktionshinderomsorgen år 2017 - Meddelandeblad	2016-12-25.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20431/2016-12-25.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-25
http://libris.kb.se/bib/20210848	HSLF-FS 2016:91 Socialstyrelsens föreskrifter om ändring i föreskrifterna (SOSFS 2013:35) om uppgiftsskyldighet till Socialstyrelsens patientregister	2016-12-26.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20432/2016-12-26.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-26
http://libris.kb.se/bib/20210862	HSLF-FS 2016:95 Ändring i föreskrifterna (SOSFS 2009:28) om blodverksamhet	2016-12-28.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20434/2016-12-28.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-28
http://libris.kb.se/bib/20210858	Tillgång på specialistläkare 2014	2016-12-29.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20435/2016-12-29.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-29
http://libris.kb.se/bib/20204204	Nationella riktlinjer - Utvärdering 2016 - Palliativ vård i livets slutskede - Sammanfattning med förbättringsområden	2016-12-3.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20396/2016-12-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-3
http://libris.kb.se/bib/20211414	Analys av situationen i socialtjänsten - Läget under hösten 2016 - delrapport 2	2016-12-35.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20450/2016-12-35.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-35
http://libris.kb.se/bib/20033282	Assisterad befruktning med donerade könsceller :	2016-12-36.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-12-36.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-36
http://libris.kb.se/bib/20211410	Assisterad befruktning med donerade könsceller	2016-12-36.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20451/2016-12-36.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-36
http://libris.kb.se/bib/20027543	Handbok för utveckling av effektivitetsindikatorer :	2016-12-37.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-12-37.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-37
http://libris.kb.se/bib/20211413	Handbok för utveckling av effektivitetsindikatorer - För god vård och omsorg	2016-12-37.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20452/2016-12-37.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-37
http://libris.kb.se/bib/20211412	Information om Socialstyrelsens beredskapslagring av antidoter och infusionsvätskor	2016-12-39.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20454/2016-12-39.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-39
http://libris.kb.se/bib/20204206	Tillgång på psykologer och psykoterapeuter 2014	2016-12-4.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20403/2016-12-4.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-4
http://libris.kb.se/bib/19370047	Försäkringsmedicinskt beslutstöd och HoSp-registret som e-tjänster - Slutrapport till Försäkringskassan 2015	2016-1-24.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20046/2016-1-24.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-24
http://libris.kb.se/bib/20204281	Statistik om särskilt boende.	2016-12-5.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20404/2016-12-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-5
http://libris.kb.se/bib/19370067	HSLF-FS 2015:29 Socialstyrelsens föreskrifter om ändring i föreskrifterna (SOSFS 2011:13) om socialnämndernas skyldighet att lämna statistiska uppgifter	2016-1-25.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20048/2016-1-25.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-25
http://libris.kb.se/bib/19369996	HSLF-FS 2015:30 Socialstyrelsens föreskrifter om socialnämndernas skyldighet att lämna statistiska uppgifter om ekonomiskt bistånd	2016-1-26.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20049/2016-1-26.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-26
http://libris.kb.se/bib/20204437	Effektutvärdering av arbetsmodellen Skolfam bland familjehemsplacerade barn i Sverige - Sammanfattning	2016-12-7.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20409/2016-12-7.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-7
http://libris.kb.se/bib/19987488	Vård vid multipel skleros och Parkinsons sjukdom :	2016-12-8.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-12-8.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-8
http://libris.kb.se/bib/20204433	Nationella riktlinjer - Utvärdering 2016 - Vård vid multipel skleros och Parkinsons sjukdom - Indikatorer och underlag för bedömning	2016-12-8.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20411/2016-12-8.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-8
http://libris.kb.se/bib/20027407	Kodning i cancerregistret 2017 :	2016-12-9.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-12-9.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-9
http://libris.kb.se/bib/20204439	Kodning i cancerregistret 2017	2016-12-9.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20412/2016-12-9.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-12-9
http://libris.kb.se/bib/19451108	Att möta personer med adhd i socialtjänsten	2016-1-30.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20056/2016-1-30.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-30
http://libris.kb.se/bib/19304818	Dödsfallsutredningar 2014-2015 :	2016-1-31.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-1-31.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-31
http://libris.kb.se/bib/19451101	Dödsfallsutredningar 2014-2015 - Barn och vuxna som avlidit med anledning av brott	2016-1-31.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20057/2016-1-31.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-31
http://libris.kb.se/bib/19304591	Att lyssna på barn i familjehem :	2016-1-32.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-1-32.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-32
http://libris.kb.se/bib/19578498	Att lyssna på barn i familjehem - En modell för nationell uppföljning av barn i familjehem	2016-1-32.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20060/2016-1-32.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-32
http://libris.kb.se/bib/19578500	Tips när du ska ha möte med en person som har adhd	2016-1-34.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20076/2016-1-34.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-34
http://libris.kb.se/bib/19370049	Jobbstimulans inom ekonomiskt bistånd - En uppföljning	2016-1-4.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20026/2016-1-4.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-4
http://libris.kb.se/bib/19375374	Jobbstimulans inom ekonomiskt bistånd :	2016-1-4.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20026/2016-1-4.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-4
http://libris.kb.se/bib/19370051	Behandling av svåra brännskador som rikssjukvård - Tillståndsutredning	2016-1-5.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20027/2016-1-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-5
http://libris.kb.se/bib/19370050	Meddelande HSLF-FS 2015:33 utgår	2016-1-6.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20028/2016-1-6.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-1-6
http://libris.kb.se/bib/19304294	Lungtransplantation som rikssjukvård :	2016-2-10.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-2-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-10
http://libris.kb.se/bib/19451112	Lungtransplantation som rikssjukvård - Tillståndsutredning - Underlag till Rikssjukvårdsnämndens möte den 16 december 2015	2016-2-10.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20065/2016-2-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-10
http://libris.kb.se/bib/19304638	Sociala insatsgrupper :	2016-2-11.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-2-11.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-11
http://libris.kb.se/bib/19451110	Sociala insatsgrupper - Lokal samverkan för att förhindra ungdomar från att begå brott	2016-2-11.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20067/2016-2-11.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-11
http://libris.kb.se/bib/19578442	Förändring vid rapportering av ekonomiskt bistånd 2017	2016-2-13.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20069/2016-2-13.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-13
http://libris.kb.se/bib/19375008	Levertransplantation som rikssjukvård :	2016-2-14.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-2-14.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-14
http://libris.kb.se/bib/19578465	Levertransplantation som rikssjukvård - Tillståndsutredning - Underlag för rikssjukvårdsnämndens möte den 16 december 2015	2016-2-14.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20070/2016-2-14.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-14
http://libris.kb.se/bib/19578463	Uppföljning av regionala cancercentrum 2015	2016-2-15.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20071/2016-2-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-15
http://libris.kb.se/bib/19381895	Nationella planeringsstödet 2016 :	2016-2-16.pdf	https://www.socialstyrelsen.se/publikationer2016/2016-2-16.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-16
http://libris.kb.se/bib/19578467	Nationella planeringsstödet 2016	2016-2-16.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20072/2016-2-16.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-16
http://libris.kb.se/bib/19381329	Utvärdering av samverkansformen sociala insatsgrupper :	2016-2-17.pdf	https://www.socialstyrelsen.se/publikationer2016/2016-2-17.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-17
http://libris.kb.se/bib/19578464	Utvärdering av samverkansformen sociala insatsgrupper - Delredovisning av ett regeringsuppdrag	2016-2-17.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20073/2016-2-17.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-17
http://libris.kb.se/bib/19578462	ICF/ICF-CY utbildningsmaterial, del 1	2016-2-18-del-1.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20074/2016-2-18-del-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-18
http://libris.kb.se/bib/19314838	Hur kan ICF användas? :	2016-2-2.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-2-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-2
http://libris.kb.se/bib/19451100	Hur kan ICF användas? - En manual för användning av Klassifikation av funktionstillstånd, funktionshinder och hälsa (ICF)	2016-2-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20047/2016-2-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-2
http://libris.kb.se/bib/19380753	Insatser och stöd till personer med funktionsnedsättning :	2016-2-20.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-2-20.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-20
http://libris.kb.se/bib/19578478	Insatser och stöd till personer med funktionsnedsättning - Lägesrapport 2016	2016-2-20.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20078/2016-2-20.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-20
http://libris.kb.se/bib/19356018	Individ- och familjeomsorg :	2016-2-22.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-2-22.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-22
http://libris.kb.se/bib/19578477	Individ- och familjeomsorg - Lägesrapport 2016	2016-2-22.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20080/2016-2-22.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-22
http://libris.kb.se/bib/19694056	Psykisk ohälsa bland personer i samkönade äktenskap.	2016-2-23.pdf	http://www.socialstyrelsen.se/publikationer2016/2016-2-23.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-23
http://libris.kb.se/bib/19592057	Psykisk ohälsa bland personer i samkönade äktenskap	2016-2-23.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/20081/2016-2-23.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2016-2-23
